OBJECTID,CREEK_NAME,MUNI,COUNTY,WATERSHED,SUBSHED,LABEL,SEGMENT_ID,REACH_ID,INF1,INF2,INF3,INF4,INF_ID,SOURCE,GNIS_NAME,GNIS_ID,MON_ID,RESTORATION_ID,ORDER_SHREVE,ORDER_STRAHLER,UREACHID,FACILITYID,EDITOR,EDIT_DATE,NOTES,RIVERMILE,Shape__Area,Shape__Length
6352,Axe Factory Run,Philadelphia,,Pennypack Creek,,,PPU_AXF,PPU_AXF,,,,,,,,,PP490,,,,,PPU_AXF,Mary Ellen McCarty,2014/06/17 00:00:00+00, ,0,183.36328125,119.455081809018
6353,Axe Factory Run,Philadelphia,,Pennypack Creek,,,PPU_AXF,PPU_AXF,,Channelized,Left Bank Channelized,,,,,,PP490,,,,,PPU_AXF,Mary Ellen McCarty,2014/06/17 00:00:00+00, ,0,102.4375,72.8933621910005
6354,Axe Factory Run,Philadelphia,,Pennypack Creek,,,PPU_AXF,PPU_AXF,,Channelized,Right Bank Channelized,,,,,,PP490,,,,,PPU_AXF,Mary Ellen McCarty,2014/06/17 00:00:00+00, ,0,73.6484375,64.4411810866089
6355,Axe Factory Run,Philadelphia,,Pennypack Creek,,,PPU_AXF,PPU_AXF,,Channelized,Right Bank and Bottom Channelized,,,,,,PP490,,,,,PPU_AXF,Mary Ellen McCarty,2014/06/17 00:00:00+00, ,0,43.06640625,40.5608707771767
6356,Axe Factory Run,Philadelphia,,Pennypack Creek,,,PPU_AXF,PPU_AXF,,,,,,,,,PP490,,,,,PPU_AXF,Mary Ellen McCarty,2014/06/17 00:00:00+00, ,0,748.42578125,224.695892920071
6357,Pennypack Creek,Philadelphia,,Pennypack Creek,,,PPMS73,PPMS72,,,,,,,,,PP490,,,,,PPMS73,Mary Ellen McCarty,2014/06/17 00:00:00+00, ,0,3887.84375,332.808192850212
6358,Pennypack Creek,Philadelphia,,Pennypack Creek,,,PPMS73,PPMS72,,,,,,,,,PP490,,,,,PPMS73,Mary Ellen McCarty,2014/06/17 00:00:00+00, ,0,2737.17578125,252.731263424548
6359,Pennypack Creek,Philadelphia,,Pennypack Creek,,,PPMS73,PPMS74,Bridged,,,,,,,,PP407,,,,,PPMS73,Mary Ellen McCarty,2014/06/17 00:00:00+00, ,0,1046.76953125,137.344896999879
6360,Pennypack Creek,Philadelphia,,Pennypack Creek,,,PPMS75,PPMS76,Bridged,,,,,,,,PP407,,,,,PPMS75,Mary Ellen McCarty,2014/06/17 00:00:00+00, ,0,642.265625,103.395787090055
6361,Sandy Run,Philadelphia,,Pennypack Creek,,,PPSR03,PPSR04,,,,,,,,,PPSR010,,,,,PPSR03,Mary Ellen McCarty,2014/06/17 00:00:00+00,m,0,351.203125,75.5825958564503
6362,Sandy Run,Philadelphia,,Pennypack Creek,,,PPSR03,PPSR03b,Culverted,,,,,,,,PPSR010,,,,,PPSR03,Mary Ellen McCarty,2014/06/17 00:00:00+00,C,0,580.93359375,98.326323822502
6363,Sandy Run,Philadelphia,,Pennypack Creek,,,PPSR03,PPSR03b,,,,,,,,,PPSR010,,,,,PPSR03,Mary Ellen McCarty,2014/06/17 00:00:00+00, ,0,452.50390625,84.8910221978303
6364,Sandy Run,Philadelphia,,Pennypack Creek,,,PPSR03,PPSR03b,,Channelized,All Sides Channelized,,,,,,PPSR010,,,,,PPSR03,Mary Ellen McCarty,2014/06/17 00:00:00+00, ,0,116.421875,43.9161735988616
6365,Sandy Run,Philadelphia,,Pennypack Creek,,,PPSR03,PPSR03b,,,,,,,,,PPSR010,,,,,PPSR03,Mary Ellen McCarty,2014/06/17 00:00:00+00, ,0,724.7265625,130.8028646817
6366,Sandy Run,Philadelphia,,Pennypack Creek,,,PPSR03,PPSR03b,,Channelized,Right Bank Channelized,,,,,,PPSR010,,,,,PPSR03,Mary Ellen McCarty,2014/06/17 00:00:00+00,m,0,268.1015625,67.6330459570194
6367,Sandy Run,Philadelphia,,Pennypack Creek,,,PPSR03,PPSR04,,,,,,,,,PPSR010,,,,,PPSR03,Mary Ellen McCarty,2014/06/17 00:00:00+00,m,0,168.7890625,52.3843085684956
6368,Sandy Run,Philadelphia,,Pennypack Creek,,,PPSR01,PPSR02,,,,,,,,,PPSR010,,,,,PPSR01,Mary Ellen McCarty,2014/06/17 00:00:00+00, ,0,719.3125,142.93781940491
6369,Sandy Run,Philadelphia,,Pennypack Creek,,,PPSR01,PPSR01,,Channelized,Right Bank and Bottom Channelized,,,,,,PPSR010,,,,,PPSR01,Mary Ellen McCarty,2014/06/17 00:00:00+00, ,0,813.57421875,161.398377850181
6370,Sandy Run,Philadelphia,,Pennypack Creek,,,PPSR01,PPSR01,,Channelized,All Sides Channelized,,,,,,PPSR010,,,,,PPSR01,Mary Ellen McCarty,2014/06/17 00:00:00+00, ,0,969.765625,210.387539939392
6371,Sandy Run,Philadelphia,,Pennypack Creek,,,PPSR01,PPSR01,,Channelized,Right Bank Channelized,,,,,,PPSR010,,,,,PPSR01,Mary Ellen McCarty,2014/06/17 00:00:00+00, ,0,404.96484375,88.0527677586675
6372,Sandy Run,Philadelphia,,Pennypack Creek,,,PPSR05,PPSR04,,,,,,,,,PP407,,,,,PPSR05,Mary Ellen McCarty,2014/06/18 00:00:00+00, ,0,2788.359375,349.877864747391
6373,Sandy Run,Philadelphia,,Pennypack Creek,,,PPSR03,PPSR04,,,,,,,,,PP407,,,,,PPSR03,Mary Ellen McCarty,2014/06/17 00:00:00+00,m,0,1112.2421875,137.239643654587
6374,Pennypack Creek,Philadelphia,,Pennypack Creek,,,PPMS77,PPMS76,,,,,,,,,PP407,,,,,PPMS77,Mary Ellen McCarty,2014/06/18 00:00:00+00, ,0,1864.48828125,191.515259533818
6375,Pennypack Creek,Philadelphia,,Pennypack Creek,,,PPMS77,PPMS76,,,,,,,,,PP340,,,,,PPMS77,Mary Ellen McCarty,2014/06/18 00:00:00+00, ,0,3298.35546875,260.728224565481
6376,"Pennypack Creek, unnamed trib",Philadelphia,,Pennypack Creek,,,PPU_03,PPU_03,,,,,,,,,PP340,,,,,PPU_03,Mary Ellen McCarty,2014/06/18 00:00:00+00, ,0,356.8359375,179.104204779299
6377,"Pennypack Creek, unnamed trib",Philadelphia,,Pennypack Creek,,,PPU_03,PPU_03,Bridged,,,,,,,,PP340,,,,,PPU_03,Mary Ellen McCarty,2014/06/18 00:00:00+00, ,0,21.69921875,19.0023858599772
6378,"Pennypack Creek, unnamed trib",Philadelphia,,Pennypack Creek,,,PPU_03,PPU_03,,,,,,,,,PP340,,,,,PPU_03,Mary Ellen McCarty,2014/06/18 00:00:00+00, ,0,235.671875,113.446251957894
6379,Pennypack Creek,Philadelphia,,Pennypack Creek,,,PPMS79,PPMS78,,,,,,,,,PP340,,,,,PPMS79,Mary Ellen McCarty,2014/06/18 00:00:00+00, ,0,1270.60546875,141.320186492291
6380,Pennypack Creek,Philadelphia,,Pennypack Creek,,,PPMS79,PPMS80,,,,,,,,,PP340,,,,,PPMS79,Mary Ellen McCarty,2014/06/18 00:00:00+00, ,0,781.93359375,110.778239096309
6381,Pennypack Creek,Philadelphia,,Pennypack Creek,,,PPMS79,PPMS80,Bridged,,,,,,,,PP340,,,,,PPMS79,Mary Ellen McCarty,2014/06/18 00:00:00+00,C,0,710.13671875,109.020852404059
6382,Pennypack Creek,Philadelphia,,Pennypack Creek,,,PPMS79,PPMS80,,Channelized,Right Bank Channelized,,,,,,PP340,,,,,PPMS79,Mary Ellen McCarty,2014/06/18 00:00:00+00, ,0,1068.4375,150.014070151525
6383,Pennypack Creek,Philadelphia,,Pennypack Creek,,,PPMS79,PPMS80,,Channelized,Left Bank Channelized,,,,,,PP340,,,,,PPMS79,Mary Ellen McCarty,2014/06/18 00:00:00+00, ,0,907.0078125,120.267591073236
6384,Pennypack Creek,Philadelphia,,Pennypack Creek,,,PPMS79,PPMS80,,,,,,,,,PP340,,,,,PPMS79,Mary Ellen McCarty,2014/06/18 00:00:00+00, ,0,3425.69921875,312.482023171512
6385,Pennypack Creek,Philadelphia,,Pennypack Creek,,,PPMS79,PPMS80,Bridged,,,,,,,,PP340,,,,,PPMS79,Mary Ellen McCarty,2014/06/17 00:00:00+00,C,0,126.58984375,70.5144834425352
6386,Possum-Hollow Run,Philadelphia,,Pennypack Creek,,,PPU_PH,PPU_PH,Bridged,,,,,,,,,,,,,PPU_PH,Mary Ellen McCarty,2014/06/18 00:00:00+00,,0,7.45703125,11.317815756426
6387,Possum-Hollow Run,Philadelphia,,Pennypack Creek,,,PPU_PH,PPU_PH,,,,,,,,,,,,,,PPU_PH,Mary Ellen McCarty,2014/06/18 00:00:00+00,,0,27.625,32.9943374190628
6388,Pennypack Creek,Philadelphia,,Pennypack Creek,,,PPMS81,PPMS80,,,,,,,,,PP180,,,,,PPMS81,Mary Ellen McCarty,2014/06/18 00:00:00+00, ,0,5986.703125,449.067434589263
6389,Pennypack Creek,Philadelphia,,Pennypack Creek,,,PPMS81,PPMS82,,,,,,,,,PP180,,,,,PPMS81,Mary Ellen McCarty,2014/06/18 00:00:00+00, ,0,3282.4296875,291.280979781924
6390,Pennypack Creek,Philadelphia,,Pennypack Creek,,,PPMS81,PPMS82,Bridged,,,,,,,,PP180,,,,,PPMS81,Mary Ellen McCarty,2014/06/18 00:00:00+00, ,0,866.88671875,118.403897738718
6391,Pennypack Creek,Philadelphia,,Pennypack Creek,,,PPMS81,PPMS82,,,,,,,,,PP180,,,,,PPMS81,Mary Ellen McCarty,2014/06/18 00:00:00+00, ,0,1453.37109375,155.254883794072
6392,Pennypack Creek,Philadelphia,,Pennypack Creek,,,PPMS75,PPMS74,,,,,,,,,PP407,,,,,PPMS75,Mary Ellen McCarty,2014/06/17 00:00:00+00, ,0,1456.703125,159.177464091446
6393,"Pennypack Creek, unnamed trib",Philadelphia,,Pennypack Creek,,,,,Bridged,,,,,,,,PP407,,,,,,Mary Ellen McCarty,2014/06/18 00:00:00+00, ,0,26.2734375,22.8615215095945
6394,"Pennypack Creek, unnamed trib",Philadelphia,,Pennypack Creek,,,,,,,,,,,,,PP407,,,,,,Mary Ellen McCarty,2014/06/18 00:00:00+00, ,0,213.34375,140.013058739237
6395,Wooden Bridge Run,Philadelphia,,Pennypack Creek,,,PPWB03,PPWB04,,,,,,,,,PPW010,,,,,PPWB03,Mary Ellen McCarty,2014/06/18 00:00:00+00,m,0,574.37890625,340.422044847464
6396,Wooden Bridge Run,Philadelphia,,Pennypack Creek,,,PPWB03,PPWB04,,,,,,,,,PPW010,,,,,PPWB03,Mary Ellen McCarty,2014/06/18 00:00:00+00,m,0,530.35546875,338.839877331719
6397,Ashton's Run,Philadelphia,,Pennypack Creek,,,PPU_WB01,PPU_WB01,,,,,,,,,PPW010,,,,,PPU_WB01,Mary Ellen McCarty,2014/06/18 00:00:00+00, ,0,619.859375,343.98759291945
6398,Wooden Bridge Run,Philadelphia,,Pennypack Creek,,,PPWB03,PPWB04,,,,,,,,,PPW010,,,,,PPWB03,Mary Ellen McCarty,2014/06/18 00:00:00+00,m,0,239.4453125,154.564125272524
6399,Wooden Bridge Run,Philadelphia,,Pennypack Creek,,,PPWB03,PPWB04,,,,,,,,,PPW010,,,,,PPWB03,Mary Ellen McCarty,2014/06/18 00:00:00+00,m,0,109.98046875,58.7316571356363
6400,Ashton's Run,Philadelphia,,Pennypack Creek,,,PPU_WB01,PPU_WB01,,,,,,,,,PPW010,,,,,PPU_WB01,Mary Ellen McCarty,2014/06/18 00:00:00+00,,0,907.59375,336.25128915852
6401,Ashton's Run,Philadelphia,,Pennypack Creek,,,PPU_WB01,PPU_WB01,,,,,,,,,PPW010,,,,,PPU_WB01,Mary Ellen McCarty,2014/06/18 00:00:00+00,,0,734.3671875,330.006311048578
6402,Ashton's Run,Philadelphia,,Pennypack Creek,,,PPU_WB01,PPU_WB01,,,,,,,,,PPW010,,,,,PPU_WB01,Mary Ellen McCarty,2014/06/18 00:00:00+00,,0,852.734375,337.434589191905
6403,Ashton's Run,Philadelphia,,Pennypack Creek,,,PPU_WB01,PPU_WB01,,,,,,,,,PPW010,,,,,PPU_WB01,Mary Ellen McCarty,2014/06/18 00:00:00+00,,0,854.15625,338.450967308472
6404,Wooden Bridge Run,Philadelphia,,Pennypack Creek,,,PPWB03,PPWB04,,,,,,,,,PPW010,,,,,PPWB03,Mary Ellen McCarty,2014/06/18 00:00:00+00,m,0,124.2578125,42.7312653915896
6405,Wooden Bridge Run,Philadelphia,,Pennypack Creek,,,PPWB03,PPWB04,,,,,,,,,PPW010,,,,,PPWB03,Mary Ellen McCarty,2014/06/18 00:00:00+00,m,0,283.94140625,101.643751685985
6406,Wooden Bridge Run,Philadelphia,,Pennypack Creek,,,PPWB05,PPWB04,,,,,,,,,PPW010,,,,,PPWB05,Mary Ellen McCarty,2014/06/23 00:00:00+00, ,0,237.51171875,97.786813549982
6407,Wooden Bridge Run,Philadelphia,,Pennypack Creek,,,PPWB05,PPWB04,,,,,,,,,PPW010,,,,,PPWB05,Mary Ellen McCarty,2014/06/18 00:00:00+00, ,0,1053.3671875,306.373320707456
6408,Wooden Bridge Run,Philadelphia,,Pennypack Creek,,,PPWB05,PPWB04,,,,,,,,,PPW010,,,,,PPWB05,Mary Ellen McCarty,2014/06/18 00:00:00+00, ,0,837.49609375,304.317572130218
6409,Wooden Bridge Run,Philadelphia,,Pennypack Creek,,,PPWB05,PPWB04,,,,,,,,,PPW010,,,,,PPWB05,Mary Ellen McCarty,2014/06/18 00:00:00+00, ,0,888.0703125,306.807809183783
6410,"Wooden Bridge Run, unnamed trib (A)",Philadelphia,,Pennypack Creek,,,PPWBA01,PPWBA02,,,,,,,,,PPW010,,,,,PPWBA01,Mary Ellen McCarty,2014/06/18 00:00:00+00, ,0,292.6796875,180.174357247279
6411,"Wooden Bridge Run, unnamed trib (A)",Philadelphia,,Pennypack Creek,,,PPWBA03,PPWBA02,,,,,,,,,PPW010,,,,,PPWBA03,Mary Ellen McCarty,2014/06/18 00:00:00+00, ,0,288.1640625,162.523624581817
6412,"Wooden Bridge Run, unnamed trib (A)",Philadelphia,,Pennypack Creek,,,PPWBA03,PPWBA02,Culverted,,,,,,,,PPW010,,,,,PPWBA03,Mary Ellen McCarty,2014/06/18 00:00:00+00,C,0,92.8515625,52.608624456892
6413,"Wooden Bridge Run, unnamed trib (A)",Philadelphia,,Pennypack Creek,,,PPWBA03,PPWBA02,,,,,,,,,PPW010,,,,,PPWBA03,Mary Ellen McCarty,2014/06/18 00:00:00+00, ,0,154.921875,60.0930801224495
6414,"Wooden Bridge Run, unnamed trib (A)",Philadelphia,,Pennypack Creek,,,PPWBA03,PPWBA02,Culverted,,,,,,,,PPW010,,,,,PPWBA03,Mary Ellen McCarty,2014/06/18 00:00:00+00,C,0,77.890625,57.4203388907091
6415,"Wooden Bridge Run, unnamed trib (A)",Philadelphia,,Pennypack Creek,,,PPWBA03,PPWBA02,Culverted,Channelized,All Sides Channelized,,,,,,PPW010,,,,,PPWBA03,Mary Ellen McCarty,2014/06/20 00:00:00+00, ,0,116.66015625,81.8357520455365
6416,"Wooden Bridge Run, unnamed trib (A)",Philadelphia,,Pennypack Creek,,,PPWBA03,PPWBA02,,,,,,,,,PPW010,,,,,PPWBA03,Mary Ellen McCarty,2014/06/18 00:00:00+00, ,0,372.7109375,206.270745801823
6417,"Wooden Bridge Run, unnamed trib (A)",Philadelphia,,Pennypack Creek,,,PPWBA03,PPWBA02,,,,,,,,,PPW010,,,,,PPWBA03,Mary Ellen McCarty,2014/06/18 00:00:00+00, ,0,320.453125,203.96218928583
6418,"Wooden Bridge Run, unnamed trib (A)",Philadelphia,,Pennypack Creek,,,PPWBA03,PPWBA02,,,,,,,,,PPW010,,,,,PPWBA03,Mary Ellen McCarty,2014/06/20 00:00:00+00, ,0,900.6484375,333.194629373673
6419,"Wooden Bridge Run, unnamed trib (A)",Philadelphia,,Pennypack Creek,,,PPWBA05,PPWBA04,,,,,,,,,PPW010,,,,,PPWBA05,Mary Ellen McCarty,2014/06/20 00:00:00+00, ,0,846.3125,402.796300827647
6420,Wooden Bridge Run,Philadelphia,,Pennypack Creek,,,PPWB05,PPWB06,Culverted,,,,,,,,PPW010,,,,,PPWB05,Mary Ellen McCarty,2014/06/23 00:00:00+00,m,0,415.09765625,133.026976478502
6421,Wooden Bridge Run,Philadelphia,,Pennypack Creek,,,PPWB05,PPWB06,,,,,,,,,PPW010,,,,,PPWB05,Mary Ellen McCarty,2014/06/23 00:00:00+00,m,0,939.5546875,328.32554926079
6422,Wooden Bridge Run,Philadelphia,,Pennypack Creek,,,PPWB05,PPWB06,Culverted,,,,,,,,PPW010,,,,,PPWB05,Mary Ellen McCarty,2014/06/23 00:00:00+00,m,0,119.58203125,50.4803297498447
6423,Wooden Bridge Run,Philadelphia,,Pennypack Creek,,,PPWB05,PPWB06,,,,,,,,,PPW010,,,,,PPWB05,Mary Ellen McCarty,2014/06/23 00:00:00+00,m,0,251.85546875,83.3448169887805
6424,Wooden Bridge Run,Philadelphia,,Pennypack Creek,,,PPWB07,PPWB06,,,,,,,,,PPW010,,,,,PPWB07,Mary Ellen McCarty,2014/06/23 00:00:00+00,m,0,229.37109375,89.6776235787164
6425,Wooden Bridge Run,Philadelphia,,Pennypack Creek,,,PPWB07,PPWB06,Culverted,,,,,,,,PPW010,,,,,PPWB07,Mary Ellen McCarty,2014/06/23 00:00:00+00,m,0,94.7421875,43.9880149391443
6426,Wooden Bridge Run,Philadelphia,,Pennypack Creek,,,PPWB07,PPWB06,Culverted,,,,,,,,PPW010,,,,,PPWB07,Mary Ellen McCarty,2014/06/23 00:00:00+00,m,0,169.28125,57.7201574064338
6427,Wooden Bridge Run,Philadelphia,,Pennypack Creek,,,PPWB07,PPWB06,,Channelized,Both Banks Channelized,,,,,,PPW010,,,,,PPWB07,Mary Ellen McCarty,2014/06/23 00:00:00+00,m,0,116.1328125,44.2333372109063
6428,Duffield's Run,Philadelphia,,Pennypack Creek,,,PPU_DFR,PPU_DFR,,Channelized,Both Banks Channelized,,,,,,PPW010,,,,,PPU_DFR,Mary Ellen McCarty,2014/06/23 00:00:00+00, ,0,156.40234375,111.025649338972
6429,Duffield's Run,Philadelphia,,Pennypack Creek,,,PPU_DFR,PPU_DFR,Culverted,Channelized,Both Banks Channelized,,,,,,PPW010,,,,,PPU_DFR,Mary Ellen McCarty,2014/06/23 00:00:00+00, ,0,34.19140625,24.8604751845367
6430,Duffield's Run,Philadelphia,,Pennypack Creek,,,PPU_DFR,PPU_DFR,,,,,,,,,PPW010,,,,,PPU_DFR,Mary Ellen McCarty,2014/06/23 00:00:00+00, ,0,384.8515625,279.601211237793
6431,Duffield's Run,Philadelphia,,Pennypack Creek,,,PPU_DFR,PPU_DFR,,Channelized,Both Banks Channelized,,,,,,PPW010,,,,,PPU_DFR,Mary Ellen McCarty,2014/06/23 00:00:00+00, ,0,36.16015625,29.0846828285552
6432,Duffield's Run,Philadelphia,,Pennypack Creek,,,PPU_DFR,PPU_DFR,,,,,,,,,PPW010,,,,,PPU_DFR,Mary Ellen McCarty,2014/06/23 00:00:00+00, ,0,383.3203125,249.615981843723
6433,Duffield's Run,Philadelphia,,Pennypack Creek,,,PPU_DFR,PPU_DFR,,,,,,,,,PPW010,,,,,PPU_DFR,Mary Ellen McCarty,2014/06/23 00:00:00+00, ,0,330.0234375,242.565091535116
6434,Duffield's Run,Philadelphia,,Pennypack Creek,,,PPU_DFR,PPU_DFR,,,,,,,,,PPW010,,,,,PPU_DFR,Mary Ellen McCarty,2014/06/23 00:00:00+00, ,0,329.93359375,242.448192319901
6435,Duffield's Run,Philadelphia,,Pennypack Creek,,,PPU_DFR,PPU_DFR,,Channelized,All Sides Channelized,,,,,,PPW010,,,,,PPU_DFR,Mary Ellen McCarty,2014/06/23 00:00:00+00, ,0,29.58984375,22.3232136122968
6436,Duffield's Run,Philadelphia,,Pennypack Creek,,,PPU_DFR,PPU_DFR,Culverted,,,,,,,,PPW010,,,,,PPU_DFR,Mary Ellen McCarty,2014/06/23 00:00:00+00, ,0,63.9296875,49.4806312873635
6437,"Duffield's Run, unnamed trib",Philadelphia,,Pennypack Creek,,,PPU_DFR01,PPU_DFR01,,,,,,,,,PPW010,,,,,PPU_DFR01,Mary Ellen McCarty,2014/06/23 00:00:00+00, ,0,180.51171875,132.372658130956
6438,"Duffield's Run, unnamed trib",Philadelphia,,Pennypack Creek,,,PPU_DFR01,PPU_DFR01,,Channelized,All Sides Channelized,,,,,,PPW010,,,,,PPU_DFR01,Mary Ellen McCarty,2014/06/23 00:00:00+00, ,0,50.97265625,39.4576870089454
6439,Duffield's Run,Philadelphia,,Pennypack Creek,,,PPU_DFR,PPU_DFR,,Channelized,All Sides Channelized,,,,,,PPW010,,,,,PPU_DFR,Mary Ellen McCarty,2014/06/23 00:00:00+00, ,0,446.15234375,195.029935254227
6440,Duffield's Run,Philadelphia,,Pennypack Creek,,,PPU_DFR,PPU_DFR,,Channelized,All Sides Channelized,,,,,,PPW010,,,,,PPU_DFR,Mary Ellen McCarty,2011/12/07 00:00:00+00, ,0,333.33984375,178.235826307964
6441,Wooden Bridge Run,Philadelphia,,Pennypack Creek,,,PPWB07,PPWB06,,,,,,,,,PPW010,,,,,PPWB07,Mary Ellen McCarty,2014/06/23 00:00:00+00, ,0,810.73046875,185.596680409244
6442,Wooden Bridge Run,Philadelphia,,Pennypack Creek,,,PPWB07,PPWB08,,,,,,,,,PPW010,,,,,PPWB07,Mary Ellen McCarty,2014/06/23 00:00:00+00, ,0,1461.8046875,335.732157840154
6443,Wooden Bridge Run,Philadelphia,,Pennypack Creek,,,PPWB07,PPWB08,Culverted,,,,,,,,PPW010,,,,,PPWB07,Mary Ellen McCarty,2014/06/23 00:00:00+00,C,0,472.90625,153.807586319785
6444,Wooden Bridge Run,Philadelphia,,Pennypack Creek,,,PPWB07,PPWB08,,,,,,,,,PPW010,,,,,PPWB07,Mary Ellen McCarty,2014/06/23 00:00:00+00, ,0,345.9453125,107.418942475584
6445,Wooden Bridge Run,Philadelphia,,Pennypack Creek,,,PPWB11,PPWB10,,,,,,,,,PPW010,,,,,PPWB11,Mary Ellen McCarty,2014/06/23 00:00:00+00, ,0,2210.25390625,355.321657025338
6446,Wooden Bridge Run,Philadelphia,,Pennypack Creek,,,PPWB11,PPWB12,Bridged,,,,,,,,PPW010,,,,,PPWB11,Mary Ellen McCarty,2014/06/23 00:00:00+00,m,0,264.5,69.0823226524739
6447,Wooden Bridge Run,Philadelphia,,Pennypack Creek,,,PPWB11,PPWB12,,,,,,,,,PPW010,,,,,PPWB11,Mary Ellen McCarty,2014/06/23 00:00:00+00, ,0,786.08984375,178.611356973159
6448,Wooden Bridge Run,Philadelphia,,Pennypack Creek,,,PPWB11,PPWB12,,,,,,,,,PPW010,,,,,PPWB11,Mary Ellen McCarty,2014/06/23 00:00:00+00,m,0,731.0234375,151.601230988143
6449,"Wooden Bridge Run, unnamed trib",Philadelphia,,Pennypack Creek,,,PPU_WB02,PPU_WB02,,Channelized,Both Banks Channelized,,,,,,PPW010,,,,,PPU_WB02,Mary Ellen McCarty,2014/06/23 00:00:00+00,m,0,28.19140625,32.2794322080948
6450,"Wooden Bridge Run, unnamed trib",Philadelphia,,Pennypack Creek,,,PPU_WB03,PPU_WB03,,,,,,,,,PPW010,,,,,PPU_WB03,Mary Ellen McCarty,2014/06/23 00:00:00+00,m,0,388.11328125,290.253202942387
6451,Wooden Bridge Run,Philadelphia,,Pennypack Creek,,,PPWB15,PPWB14,Bridged,,,,,,,,PPW010,,,,,PPWB15,Mary Ellen McCarty,2014/06/23 00:00:00+00,m,0,525.42578125,105.537023152255
6452,Wooden Bridge Run,Philadelphia,,Pennypack Creek,,,PPWB15,PPWB14,,,,,,,,,PPW010,,,,,PPWB15,Mary Ellen McCarty,2014/06/23 00:00:00+00, ,0,279.4375,69.1039437999383
6453,Wooden Bridge Run,Philadelphia,,Pennypack Creek,,,PPWB15,PPWB16,,,,,,,,,PPW010,,,,,PPWB15,Mary Ellen McCarty,2014/06/23 00:00:00+00,m,0,2200.29296875,389.529223319697
6454,Wooden Bridge Run,Philadelphia,,Pennypack Creek,,,PPWB15,PPWB16,,,,,,,,,PPW010,,,,,PPWB15,Mary Ellen McCarty,2014/06/23 00:00:00+00,m,0,1139.09765625,177.541557436461
6455,Wooden Bridge Run,Philadelphia,,Pennypack Creek,,,PPWB17,PPWB16,,,,,,,,,PP180,,,,,PPWB17,Mary Ellen McCarty,2014/06/23 00:00:00+00,m,0,1654.44921875,315.652625184159
6456,Wooden Bridge Run,Philadelphia,,Pennypack Creek,,,PPWB13,PPWB14,,,,,,,,,PPW010,,,,,PPWB13,Mary Ellen McCarty,2014/06/23 00:00:00+00,m,0,1025.98046875,200.347040814991
6457,Pennypack Creek,Philadelphia,,Pennypack Creek,,,PPMS83,PPMS84,,,,,,,,,PP180,,,,,PPMS83,Mary Ellen McCarty,2014/06/23 00:00:00+00, ,0,4746.8046875,403.816265282488
6458,Pennypack Creek,Philadelphia,,Pennypack Creek,,,PPMS87,PPMS88,,,,,,,,,PP180,,,,,PPMS87,Mary Ellen McCarty,2014/06/23 00:00:00+00, ,0,2869.48828125,340.653351808439
6459,Pennypack Creek,Philadelphia,,Pennypack Creek,,,PPMS87,PPMS88,,Channelized,Right Bank Channelized,,,,,,PP180,,,,,PPMS87,Mary Ellen McCarty,2014/06/23 00:00:00+00, ,0,1563.3203125,165.747146344887
6460,Pennypack Creek,Philadelphia,,Pennypack Creek,,,PPMS87,PPMS88,,,,,,,,,PP180,,,,,PPMS87,Mary Ellen McCarty,2014/06/23 00:00:00+00, ,0,2005.30859375,176.055814567641
6461,Pennypack Creek,Philadelphia,,Pennypack Creek,,,PPMS87,PPMS88,,Channelized,Right Bank Channelized,,,,,,PP180,,,,,PPMS87,Mary Ellen McCarty,2014/06/23 00:00:00+00, ,0,4998.26953125,401.255997854575
6462,Pennypack Creek,Philadelphia,,Pennypack Creek,,,PPMS87,PPMS88,Culverted,,,,,,,,PP180,,,,,PPMS87,Mary Ellen McCarty,2014/06/23 00:00:00+00, ,0,526.23046875,94.4406111343359
6463,Pennypack Creek,Philadelphia,,Pennypack Creek,,,PPMS89,PPMS88,,,,,,,,,PP175,,,,,PPMS89,Mary Ellen McCarty,2014/06/23 00:00:00+00, ,0,2789.56640625,251.451831469008
6464,Pennypack Creek,Philadelphia,,Pennypack Creek,,,PPMS89,PPMS88,,,,,,,,,PP110,,,,,PPMS89,Mary Ellen McCarty,2014/06/23 00:00:00+00, ,0,4539.0234375,362.093885540718
6465,Pennypack Creek,Philadelphia,,Pennypack Creek,,,PPMS89,PPMS88,,Channelized,Left Bank Channelized,,,,,,PP110,,,,,PPMS89,Mary Ellen McCarty,2014/06/23 00:00:00+00, ,0,952.92578125,124.585636065176
6466,Pennypack Creek,Philadelphia,,Pennypack Creek,,,PPMS89,PPMS90,,Channelized,Left Bank Channelized,,,,,,PP110,,,,,PPMS89,Mary Ellen McCarty,2014/06/23 00:00:00+00, ,0,1033.734375,129.012912407945
6467,Pennypack Creek,Philadelphia,,Pennypack Creek,,,PPMS89,PPMS90,,,,,,,,,PP110,,,,,PPMS89,Mary Ellen McCarty,2014/06/23 00:00:00+00, ,0,2332.73046875,199.885458209699
6468,Pennypack Creek,Philadelphia,,Pennypack Creek,,,PPMS89,PPMS90,,Channelized,Right Bank Channelized,,,,,,PP110,,,,,PPMS89,Mary Ellen McCarty,2014/06/23 00:00:00+00, ,0,3069.78125,266.63137941986
6469,Pennypack Creek,Philadelphia,,Pennypack Creek,,,PPMS89,PPMS90,,,,,,,,,PP110,,,,,PPMS89,Mary Ellen McCarty,2014/06/23 00:00:00+00, ,0,3476.078125,280.270007803449
